3515273	王羲之
2022733	邓榕
2557640	贺平
2762928	卓琳
8525181	邓小平
2382702	邓朴方
968303	高苏宁
2796739	邓楠
489983	邓林
8150086	吴建常
160178	卓玥
8111011	贺彪
1370112	邓质方
511665	陈宝仪
3411192	罗乐林
1967733	陈宝珠
1482460	曹达华
2625293	冯宝宝
3405989	任剑辉
712846	杨天经
40238305	吴文珊
1448948	宫粉红
694105	沈殿霞
1748101	冯素波
2316913	陈非侬
1860437	靓元亨
1928359	彦涵
884376	黄永玉
3596166	李伯钊
3435486	杨尚昆
2132493	曾柔
2002774	韦小宝
1345313	沐剑屏
1329469	方怡
2533121	阿珂
2506493	罗瑞卿
1788680	郝治平
2104122	梅妃
3421057	杨玉环
3080438	安禄山
3470242	李瑁
1106018	武惠妃
2210334	唐玄宗
9308240	王皇后
39856748	窦德妃
7993020	爱新觉罗·弘普
3142368	和硕端柔公主
937362	康熙
40271872	李萍
3820519	张谦
1049403	陈伯华
2652109	包小柏
3695834	包伟铭
3954379	包庭政
2213044	包小松
1553281	曾轶可
2336876	郁可唯
869647	江映蓉
2603458	李霄云
1526840	杨培安
3179609	张雨生
755553	迪克牛仔
3627902	萧煌奇
34099231	王君如
1630833	郑元畅
1679522	夏菊花
1210193	张伦硕
754680	张含韵
3568837	黄英
1744760	安又琪
2685901	刘心悠
2868354	伍思凯
3911625	张信哲
533895	黄立成
1237610	沈黎晖
39849468	阳平公主
4154946	杨艳
3443900	晋武帝
779296	新丰公主
10568285	司马柬
2265067	邱嘉敏
3244753	王若伊
3530143	释小龙
8556572	陈成文
734666	陈同山
2367559	郝劭文
469803	邱嘉雄
3943702	林月云
2448461	侯世宏
3785107	黄伯俊
40286631	蔡贵照
787496	侯佩岑
6795882	周杰伦
1688948	曾国城
3849907	连胜文
8060509	佘爱珍
2380548	胡兰成
1360339	张爱玲
1491213	李玲玉
41280392	杰西
1019664	杰西
3243460	孟庭苇
8563988	张志鹏
836699	邰正宵
1559344	韩庚
2131178	蔡国庆
2663873	蔡军
299210656	蔡轩正
39623	谭晶
6800032	杨竹青
1167514	王恬
16205015	郗璿
3694347	王献之
2615028	任斯璐
2807937	邓家佳
834610	王丽坤
882246	阿朵
154712	娄艺潇
3724195	文薇
1478038	张靓颖
1845575	冯轲
2420808	席佳川
2334484	李宇春
259156	张惠妹
1157238	王力宏
39921587	李靓蕾
2155202	汤唯
2026211	何守正
1003528	张惠春
16209487	丰偌晖
3739999	张学友
3175926	罗美薇
2518958	胡枫
2335246	杨千嬅
2634722	谢安琪
3705777	徐濠萦
2635003	陶晶莹
1429619	方大同
2527935	郑秀文
1089436	蔡依林
3092328	吴青峰
2475828	蔡健雅
2439449	杨丞琳
1493091	石晓亮
3895964	张春华
3902911	年金鹏
3139598	严庆谷
2684787	董文华
324847	尚明珠
1313827	李少春
1443505	林家嘉
3869976	林耀文
40158355	陈威陶
223387	王静莹
2556344	林孝谦
3401548	郭碧婷
3440851	陈柏霖
1896181	陈匡怡
1391051	杨子姗
1235292	杨雪
1186477	赵海
1036541	柯蓝
1667079	焦俊艳
49581	刘诗诗
903923	吴奇隆
1754345	杨幂
959231	陈坤
273017	李尚允
3947918	文根英
1140912	金范
8242240	文智英
402011	申世京
2306028	具慧善
6786982	安宰贤
803402	林允儿
1237105	李宝英
309268	池城
754233	权相佑
1206292	赵显宰
600456	宋昌义
1526679	南相美
740506	陈小咪
2450478	唐美云
3368279	蔡振南
683166	许秀年
10577099	费扬古
1424216	孝献端敬皇后
1042745	顺治
46171	吕骥
3004917	张恒
3376728	高峰
2260476	郝海东
3837551	朱仲禄
1779379	王洛宾
994013	胡松华
10395958	赵铭彝
1155027	沈世朋
1423526	王灿
1398797	蒂亚戈·席尔瓦
2219473	廖家仪
53932	王瞳
6756171	李儇
508983	唐昭宗
10570522	积善皇后
1456710	李柷
2248311	李璟
808820	李煜
2310502	小周后
2570825	周娥皇
40679552	李从善
956356	蔡柏龄
2923784	蔡威廉
2768197	蔡无忌
859276	水梓
3686456	水均益
328413	杨迪
2248066	水天中
950351	水亦诗
3511785	王光英
1553474	王光美
342543	王新
3012904	刘源
40080440	胡珉
2162785	刘少奇
9578624	谢飞
8586876	王前
410802	王士光
1800570	王光复
18935952	王光和
3619927	董洁如
2012485	梅超风
2409464	黄药师
1535173	冯蘅
2400072	郭靖
1042362	郭破虏
1586401	冯默风
2660835	黄蓉
1045436	陆乘风
539579	吴兵
2617135	吕中
8226776	吴桂苓
35160144	徐逸秋
805547	陆锦娟
1680893	李蓉芳
1488420	余彩琴
119777	陈必华
739346	高兰村
6756128	王志刚
742408	赵中伟
8040755	马步瀛
1136963	马步芳
27127	马继援
8237635	马元海
8456740	马海晏
638923	马步青
3760492	爱新觉罗·永璐
8001722	孝静成皇后
9572767	和妃
4123983	孝全成皇后
7999167	爱新觉罗·永琏
3776700	孝贤纯皇后
3760595	爱新觉罗·永璟
337475	嘉庆
3760506	爱新觉罗·永璘
1651282	固伦和孝公主
8530479	固伦和静公主
3637550	爱新觉罗·永璋
2237755	爱新觉罗·永璇
1806422	固伦和敬公主
40141754	色布腾巴勒珠尔
8532191	和硕和嘉公主
386016	雍正皇帝
2544744	纯悫皇贵妃
1945650	敦肃皇贵妃
1148939	孝敬宪皇后
2524682	爱新觉罗·永琪
604656	和硕和恪公主
8472765	札兰泰
3726611	孝仪纯皇后
2792889	乾隆皇帝
157006	爱新觉罗·永瑆
3336982	爱新觉罗·永瑢
2622604	爱新觉罗·弘昼
2895088	爱新觉罗·永琮
1753677	爱新觉罗·永珹
2087840	孝圣宪皇后
3760590	爱新觉罗·永璜
10568242	爱新觉罗·绵德
40531997	高度
709808	傅艺伟
4154954	杨晓丹
456123	高乐男
665663	汤镇宗
193145	孝明皇后
1903826	李纯
673164	杜秋娘
3471426	唐德宗
6756081	李恒
1440648	李忱
3911195	元昭皇后
1781255	唐懿宗
9301095	穆宗
1585102	黄乃
2092745	徐宗汉
2101555	黄兴
2322906	龚普生
369659	黄一欧
1815704	万梓良
6750597	恬妮
3107283	邓萃雯
3784215	李香琴
881367	米雪
2073682	尹志强
1017120	雪梨
1053743	于素秋
179941	麦炳荣
3143495	季晨
191104	高昊
3157147	姚笛
2450978	俞振飞
629549	言慧珠
397471	言兴朋
2153263	王金璐
3910570	高维廉
1872029	程砚秋
3045017	李世济
1683081	袁世海
3104249	高盛麟
224294	岳美缇
159327	沈传芷
1002438	俞玖林
3319443	钱永真
1678357	蒋英
1291640	钱学森
2037726	金庸
820877	佐藤屋登
3090899	钱均夫
3110008	钱永刚
1859324	曾昭抡
8078533	俞大絪
8399526	俞大绂
8565872	俞大维
273495	俞大纲
8078538	曾广珊
328431	傅斯年
881872	曾国藩
8529228	俞扬和
1771097	乔·史密斯
2207302	安德鲁·拜纳姆
123351	拉马尔·奥多姆
396085	德里克·费舍尔
2463914	卢克·沃顿
2184328	金敏喜
2409135	赵寅成
188728	宋慧乔
855146	宋仲基
573386	孔孝真
679510	裴斗娜
278281	申敏儿
1510331	孔侑
2583993	雷明珍
2497907	许世友
8586690	朱锡明
1298234	田普
745679	许光
598144	李娜
3639667	郑洁
1664957	李慧芝
905716	杜宇航
1412509	陈嘉桓
2627548	马德钟
2334158	叶准
3746546	冼国林
39921429	宁桓宇
1580145	李炜
3823018	徐静蕾
2441062	魏一宁
39921447	白举纲
103897	周笔畅
2068370	张亮
40199927	寇静
39922208	张悦轩
3584173	王岳伦
2821554	刘长德
1972808	唐国强
3732378	壮丽
2210948	寇振海
135424	陈宝国
6751126	张翰
2736842	古力娜扎
4030207	郑爽
2985665	李菲儿
4053761	宁元元
3490069	李昕芸
1420009	张元
3017263	赵海燕
863485	闫光明
130287	马丽娟
1611603	葛淑珍
1814855	吕颂贤
2709262	陈十三
246713	林志豪
3470836	麦景婷
3208063	赵文卓
1763573	叶崇仁
838571	林子祥
2746805	叶倩文
3637695	钟楚红
8114462	吴正元
668982	古天乐
2076359	黄纪莹
2514380	陈乔恩
2369075	张继聪
1610399	张敬轩
2440707	宣萱
2847787	张卫健
3783488	陈慧琳
1447725	梁佩玲
2491265	黄日华
1020709	迈克尔·杰克逊
758545	温岚
3209642	孙嘉敏
3444554	赵德芳
40218028	孝明皇后
630953	宋太祖
3118136	黄铁良
3786894	陈凤芸
1443861	侯宝林
3106850	刘淑芳
3772559	侯耀华
2985600	班德贵
35270922	班松林
3382275	马三立
2416183	冯宝华
905371	马志明
2218834	马桂元
1571280	杨少华
2069190	于宝林
3216948	张振圻
1708671	佟守本
81429	赵世忠
34855648	汪恩禄
1512925	尹笑声
1438070	高笑林
2697286	张永久
9167052	孙玉奎
1857075	回婉华
2587554	于俊波
607409	何德利
4153882	王凤山
1837882	欧阳慧霏
1306188	朱桢
2663806	薛之谦
1801165	鲍蕾
45839820	薛之谦(中国内地歌手)
164896	李钟硕
3538203	郑嘉颖
76730	王馨平
3283459	曾江
1375514	林翠
1396476	王美怡
2951747	周丽淇
3107837	徐正曦
1892100	陈冠希
1796557	周汶锜
2967524	陈浩民
1004963	吴卓羲
413985	丁子高
374247	徐靖雯
3718005	陈豪
1263198	刘家昌
2840458	甄珍
1589640	江青
3046961	刘子千
449115	林文龙
2863420	黄玉郎
2099485	保剑锋
1672829	秦岚
3910451	黄慧颐
849189	何珈好
2251043	韩栋
2795294	马天宇
1586078	胡歌
2537577	蔡少芬
1770013	石小群
2959215	钟汉良
477069	尤小刚
1164327	叶璇
2237746	黄嘉乐
1677647	李天翔
666140	马国明
907858	戴思聪
2106370	戴辛尉
3184255	戴蕴慧
2463815	陈晓东
363594	乐易玲
2407994	马浚伟
3524876	任达华
2761958	陈威翰
1932465	夏侯兰
1387123	赵云
319967	赵统
8547722	赵广
2523306	刘备
2697577	张飞
1050299	张遵
2023213	张绍
8614766	张皇后
3063388	夏侯惇
3200984	夏侯渊
1003668	夏侯楙
1678940	夏侯婴
625565	孙岳
8083378	李韵秋
497115	谭富英
3824849	谭元寿
504644	谭鑫培
3957202	贯大元
40052329	贯涌
3375356	朴正洙
3483197	卢靖姗
1919561	江铠同
606694	银赫
4057578	崔允英
1234083	金俊秀
1139823	金钟仁
371069	崔始源
1729139	余文乐
282627	彭于晏
2842840	金基范
716046	朱梓骁
2929477	金范
967877	金希澈
3702887	张根锡
1553291	宋智孝
1187482	宋茜
3108046	姜素拉
1689986	玄彬
2336503	金永云
2738210	李东海
214899	陈意涵
924746	崔振赫
2149306	崔雪莉
1933883	曹圭贤
822582	申东熙
2879116	晟敏
1682533	金丽旭
782934	周觅
2268917	朴炯植
1728154	度庆洙
1620179	刘宪华
1412542	刘逸云
4055056	吴亦凡
388299	金钟云
149992	金赛纶
1873761	元斌
1222289	李奈映
1388262	张东健
1310320	姜东元
1170157	元彬
2980891	韩彩英
2896380	姜灿熙
2674326	金明洙
3078136	李成烈
119250	崔珉焕
803671	盛骏
8048969	愉妃
3944491	淑嘉皇贵妃
8585982	婉贵妃
2054059	孝懿仁皇后
3362465	孝诚仁皇后
2710336	孝恭仁皇后
368097	傅恒
4160050	孝淑睿皇后
1788989	孝和睿皇后
39892950	和裕皇贵妃
1247065	慧贤皇贵妃
40567894	高恒
236217	爱新觉罗·弘时
902532	惇妃
1783965	庆恭皇贵妃
1523668	舒妃
1494550	刘淑芹
2366332	马金凤
2616627	梅兰芳
860343	徐艳琴
35246166	马双枝
787063	松平贤二
2518055	松平健太
2595476	丹羽孝希
1388724	福原爱
3387865	石川佳纯
2175587	水谷隼
422480	岸川圣也
1246321	森园美咲
1559545	吉田海伟
485093	周勃
2132132	郭采洁
2765118	杨佑宁
1452891	张孝全
1075412	张钧甯
436987	张栋梁
2149735	王心凌
1138794	郭敬明
3118013	陈学冬
293192	韩红
723692	陈怡蓉
124148	李威
956032	许绍洋
2636106	陈妍希
1232112	苏见信
2010439	柯震东
536417	李毓芬
1336409	萧亚轩
40283592	周扬青
1750427	徐怀钰
3071450	徐佳莹
3270459	Vivian Dawson
349265	杨一展
123724	林心如
335352	李荣浩
3791414	黄鸿升
842304	邱泽
4133560	崔玉涛
2999848	马伊琍
3196033	文章
2618839	张博
8042200	文爱马
173589	石述思
1532489	李好
382765	李响
1544842	孙骁骁
2007631	彭宇
910909	黄健翔
42189002	蓉乖
3831414	倪震
137660	周慧敏
289660	陈法蓉
3921863	李嘉欣
3067494	张丹峰
2908258	郭力行
3854215	廖碧儿
406261	刘庭羽
6777944	俞灏明
841436	杜唯炜
1531846	魏晨
47362628	小糯米
709742	曾志伟
1064740	王美华
1415939	曾宝仪
3658590	曾国祥
2280885	杨宗纬
3803006	张国立
3336090	李易峰
891487	赵丽颖
3694231	李多海
1292	江疏影
2759369	薛佳凝
1315682	白冰
1272521	谭维维
176045	张博
1667476	陈亦飞
1805972	倪妮
951754	应采儿
2442208	郑伊健
2687987	陈小春
1385490	孙耀威
1772965	刘亦菲
190031	郎朗
620970	宋承宪
103588	陈金飞
2507167	李小璐
1618230	贾乃亮
3190771	李晨
3464658	王朔
2550753	霍思燕
46001	杜江
1925119	杨镒
1852128	浦安修
2795927	彭德怀
284802	彭梅魁
8150633	彭荣华
8150634	彭金华
1184829	浦熙修
2585517	罗隆基
1866594	浦洁修
1851133	浦通修
4027001	李媛
2134791	张馨予
449639	小黄飞
3775983	孙小宝
2299993	魏三
8147791	何晓影
478556	何小影
3707400	侯占芳
40678075	李桂芬
582479	卢燕
3778901	邵美琪
1145284	黄德斌
2175896	施祖男
663202	郑敬基
1641729	江华
2248007	崔东俊
3642447	池珍熙
3123448	李东健
714034	金喜善
2963273	朴周永
120130	黎明
1599148	陆立文
432496	朴恩惠
2671682	李晟
3862853	金孝妍
1990472	朴河宣
2586752	李俊基
834295	赵敏基
1453332	金智媛
2668810	朴施厚
2549269	苏怡贤
363830	秋瓷炫
860479	于晓光
3858277	于荣光
2283562	金东万
4105718	张檬
40198754	范世琦
519194	于朦胧
4048120	居来提·库提来
921249	霍政谚
1534095	蔡君茹
1570216	白百何
25547	刘雨欣
1976368	杨文军
528316	吴秀波
791229	李光洁
2211563	于和伟
71941	王建新
1624125	方安娜
741498	张铎
2980914	任重
2469609	郑晓东
1138	张歆艺
3793902	董璇
696031	严昆
3170984	唐艺纯
8571931	吴倩
1254461	罗晋
1585007	杨文军
447387	袁弘
2182039	芦菲
1192181	秦剑
1656881	焦姣
40681753	蓝娣
460916	陈山河
2923867	松田翔太
340822	阿部力
1110137	史可
664865	李喜真
462948	何进
861307	灵思皇后
2240944	刘宏
2304518	汉少帝
3628316	王夫人
841408	贾政
9667806	林黛玉
1671238	邢夫人
1137052	贾探春
3561502	薛姨妈
3621724	薛宝钗
291838	香菱
1155518	王子腾
2982037	贾元春
2721137	贾迎春
1579492	贾惜春
118890	贾母
3148876	贾赦
3549189	贾代善
3666923	贾宝玉
1224309	薛宝琴
2114265	薛蝌
8004738	贾珠
3757889	李纨
1537599	马可
355537	霍建华
543456	关之琳
7897891	王昊
657825	宫崎市定
1812170	黄现璠
40218901	刘丽华
1025710	郭沫若
2346815	费孝通
1876398	梁汉文
1158967	辛西亚·罗斯洛克
1362811	孟海
822003	徐克
2404931	罗家英
3743058	元彪
2637598	朱丽倩
548409	陈美琪
3298884	黄家诺
591624	喻可欣
427340	杜奕衡
3778029	叶德娴
1267261	林保怡
387308	罗大佑
1884503	刘德盛
784413	李克勤
2597965	卢淑仪
990247	郭可盈
6750667	黄贯中
1424428	张国荣
2017448	毛舜筠
3493345	吴婉芳
1564931	许志安
1294857	谢霆锋
692927	刘嘉玲
3186622	曾华倩
1472438	张茜
379738	柯受良
1596716	柯有伦
2536746	苗侨伟
24843	梅艳芳
2386190	戚美珍
303572	翁美玲
2843588	林家栋
186043	徐兰沅
3155823	徐元珊
3431716	茹富兰
166900	苏盛琴
1951044	张菲
142400	林慧萍
2715444	姜育恒
1528916	王治平
3052288	黄乙玲
769363	费玉清
2679268	张少青
1126012	江蕙
3121377	徐小凤
464396	费贞绫
3945843	吴宗宪
3275599	陈孝萱
3573752	宋新妮
3412804	张葳葳
634941	胡瓜
2601371	丁柔安
3879933	李进良
2200014	猪哥亮
2790155	谢金燕
766683	高凌风
2803308	倪敏然
2297448	张小燕
687149	庾澄庆
497524	劳丽诗
3019692	刘恒林
40249966	杨小萍
281408	耿晨晨
696918	陈苏
2459786	刘美君
3567600	黄泰来
2827102	恭硕良
3830762	陈辉虹
1748837	仉方兵
2558658	王向党
3943459	周意男
1282515	朱颖文
638844	朱自强
291512	郑小龙
2645597	曲晓明
4154785	薛丰
534013	张德常
786532	郭晓兵
9668247	袁祥仁
2581990	袁和平
8143849	袁振洋
2656112	洪金宝
1434786	袁信义
2035548	袁日初
795609	梁家仁
157999	孙炳文
3667848	孙维世
8598895	金山
912665	周恩来
2210961	邓颖超
40113853	Makiko
318513	黄家强
202787	何洁
2942013	申凤梅
4122952	李大勋
3517807	马连良
3830744	马小曼
1613272	马崇仁
216880	刘雪涛
1229780	何全志
3219142	李金山
35255622	何金堂
401835	英若识
1074670	英达
1893000	宋丹丹
219035	梁欢
135106	梁天
3133541	英壮
1035363	英千里
1552475	沈晓海
1680649	英若诚
273395	英巴图
495541	英如镝
1301723	英宁
1624702	赵明明
9094129	英若智
1994610	英若聪
537990	英茵
992671	蔡葆真
556935	蔡儒楷
284630	英琪
2652258	吴世良
1106067	英小乐
1422733	英敛之
1253656	张怡宁
2025540	徐威
3214582	杨扬
2453514	李宁
2029835	马艳红
16342642	江宏杰
1113781	锦织圭
129389	丁宁
2235654	丁勇岱
1451585	刘诗雯
3579265	张继科
2741765	王楠
2515446	郭斌
3128413	李晓霞
1384397	郭焱
2001063	李隼
584321	袁立
2250082	王刚
1359806	赵岭
1289286	林博文
2571710	郭跃
47117557	Tan Chang
3404114	邓紫棋
10394748	华晨宇
1425619	林宥嘉
342902	周柏豪
223906	林立衡
8150576	张清霖
3757237	林彪
8580392	张梅
8151271	汪静宜
8529530	林晓霖
2053044	林立果
9165254	张宁
2602646	叶群
8096078	孔令仪
808204	孔令侃
2652338	倪桂珍
598741	孔令俊
1914756	宋蔼龄
452770	孔祥熙
242387	孔令杰
357614	黛博拉·佩吉特
528716	王宗尧
7705842	莫绮雯
2160936	王杰
3188727	莫家尧
2051650	张建声
2503033	小彩旗
2915574	杨丽萍
2073854	吴晓邦
2409500	金星
3579017	萨顶顶
76916	李涵
2685310	金晨
1231076	黎诺懿
3416024	李欣聪
1031402	秦俊杰
275253	曹颖
707351	王斑
3469818	胡军
3094336	王梓涵
1724319	杜旭东
830184	丁文钧
1577877	丁俊晖
2986559	伍文忠
1500628	傅家俊
1447217	张安达
1535331	魏文亮
479520	魏文华
1904739	马德禄
1685361	高凤山
733572	王世臣
57954	孙宝才
2089516	王学义
693028	赵佩茹
3477841	苏文茂
2801969	李寿增
1463665	张寿臣
2823851	焦德海
3186785	常宝堃
759198	杨议
1639403	李润杰
146874	张志宽
35891777	袁武华
2886400	武魁海
3692217	菲茹孜
2524576	木拉提
2222024	昆西·杜比
490590	杨李
1344716	孝烈武皇后
3175198	努尔哈赤
1400668	孟古
39854777	佟佳·哈哈纳扎青
39854576	富察·衮代
32584	爱新觉罗·阿济格
2370787	代善
2061174	爱新觉罗·多铎
1945079	汤古代
8172978	爱新觉罗·阿巴泰
2474109	爱新觉罗·多尔衮
1988183	钟铉
1013586	辉星
778588	珉豪
537464	李泰民
549425	宋康昊
1833085	李政宰
1139034	刘亚仁
2013201	权侑莉
2914563	张菁芳
1883029	黄品源
1856105	任贤齐
1638284	高晓松
430078	左宏元
3608005	张博宇
2679733	孙海英
3000955	冯小刚
1206471	王学兵
4160232	小宋佳
2273281	吕丽萍
